-5.000000 -5.000000 25.000000
-5.000000 -4.900000 24.500000
-5.000000 -4.800000 24.000000
-5.000000 -4.700000 23.500000
-5.000000 -4.600000 23.000000
-5.000000 -4.500000 22.500000
-5.000000 -4.400000 22.000000
-5.000000 -4.300000 21.500000
-5.000000 -4.200000 21.000000
-5.000000 -4.100000 20.500000
-5.000000 -4.000000 20.000000
-5.000000 -3.900000 19.500000
-5.000000 -3.800000 19.000000
-5.000000 -3.700000 18.500000
-5.000000 -3.600000 18.000000
-5.000000 -3.500000 17.500000
-5.000000 -3.400000 17.000000
-5.000000 -3.300000 16.500000
-5.000000 -3.200000 16.000000
-5.000000 -3.100000 15.500000
-5.000000 -3.000000 15.000000
-5.000000 -2.900000 14.500000
-5.000000 -2.800000 14.000000
-5.000000 -2.700000 13.500000
-5.000000 -2.600000 13.000000
-5.000000 -2.500000 12.500000
-5.000000 -2.400000 12.000000
-5.000000 -2.300000 11.500000
-5.000000 -2.200000 11.000000
-5.000000 -2.100000 10.500000
-5.000000 -2.000000 10.000000
-5.000000 -1.900000 9.500000
-5.000000 -1.800000 9.000000
-5.000000 -1.700000 8.500000
-5.000000 -1.600000 8.000000
-5.000000 -1.500000 7.500000
-5.000000 -1.400000 7.000000
-5.000000 -1.300000 6.500000
-5.000000 -1.200000 6.000000
-5.000000 -1.100000 5.500000
-5.000000 -1.000000 5.000000
-5.000000 -0.900000 4.500000
-5.000000 -0.800000 4.000000
-5.000000 -0.700000 3.500000
-5.000000 -0.600000 3.000000
-5.000000 -0.500000 2.500000
-5.000000 -0.400000 2.000000
-5.000000 -0.300000 1.500000
-5.000000 -0.200000 1.000000
-5.000000 -0.100000 0.500000
-5.000000 -0.000000 0.000000
-5.000000 0.100000 -0.500000
-5.000000 0.200000 -1.000000
-5.000000 0.300000 -1.500000
-5.000000 0.400000 -2.000000
-5.000000 0.500000 -2.500000
-5.000000 0.600000 -3.000000
-5.000000 0.700000 -3.500000
-5.000000 0.800000 -4.000000
-5.000000 0.900000 -4.500000
-5.000000 1.000000 -5.000000
-5.000000 1.100000 -5.500000
-5.000000 1.200000 -6.000000
-5.000000 1.300000 -6.500000
-5.000000 1.400000 -7.000000
-5.000000 1.500000 -7.500000
-5.000000 1.600000 -8.000000
-5.000000 1.700000 -8.500000
-5.000000 1.800000 -9.000000
-5.000000 1.900000 -9.500000
-5.000000 2.000000 -10.000000
-5.000000 2.100000 -10.500000
-5.000000 2.200000 -11.000000
-5.000000 2.300000 -11.500000
-5.000000 2.400000 -12.000000
-5.000000 2.500000 -12.500000
-5.000000 2.600000 -13.000000
-5.000000 2.700000 -13.500000
-5.000000 2.800000 -14.000000
-5.000000 2.900000 -14.500000
-5.000000 3.000000 -15.000000
-5.000000 3.100000 -15.500000
-5.000000 3.200000 -16.000000
-5.000000 3.300000 -16.500000
-5.000000 3.400000 -17.000000
-5.000000 3.500000 -17.500000
